name,pokedex_num,clear_path,blacked_path,description,tier,generation,de,fr,jp,ko,zh,en
scorbunny,813.0,./gifs/clear/scorbunny.gif,./gifs/blacked/scorbunny.gif,"Scorbunny is the 4th Pokémon in the Galar Pokédex, and is one of the Starter Pokémon of the Galar region. It is a Fire-type, and is known as the Rabbit Pokémon.",0.0,,hopplo,flambino,ヒバニー,염버니,炎兔兒,scorbunny
raboot,814.0,./gifs/clear/raboot.gif,./gifs/blacked/raboot.gif,"Raboot is the 5th Pokémon in the Galar Pokédex. It is a Fire-type, and is known as the Rabbit Pokémon.",0.0,,kickerlo,lapyro,ラビフット,래비풋,騰蹴小將,raboot
cinderace,815.0,./gifs/clear/cinderace.gif,./gifs/blacked/cinderace.gif,"Cinderace is the 6th Pokémon in the Galar Pokédex. It is a Fire-type, and is known as the Striker Pokémon.",0.0,,liberlo,pyrobut,エースバーン,에이스번,閃焰王牌,cinderace
sobble,816.0,./gifs/clear/sobble.gif,./gifs/blacked/sobble.gif,"Sobble is the 7th Pokémon in the Galar Pokédex, and is one of the Starter Pokémon of the Galar region. It is a Water-type, and is known as the Water Lizard Pokémon.",0.0,,memmeon,larméléon,メッソン,울머기,淚眼蜥,sobble
drizzile,817.0,./gifs/clear/drizzile.gif,./gifs/blacked/drizzile.gif,"Drizzile is the 8th Pokémon in the Galar Pokédex. It is a Water-type, and is known as the Water Lizard Pokémon.",0.0,,phlegleon,arrozard,ジメレオン,누겔레온,變澀蜥,drizzile
inteleon,818.0,./gifs/clear/inteleon.gif,./gifs/blacked/inteleon.gif,"Inteleon is the 9th Pokémon in the Galar Pokédex. It is a Water-type, and is known as the Secret Agent Pokémon.",0.0,,intelleon,lézargus,インテレオン,인텔리레온,千面避役,inteleon
skwovet,819.0,./gifs/clear/skwovet.gif,./gifs/blacked/skwovet.gif,"Skwovet is the 24th Pokémon in the Galar Pokédex. It is a Normal-type, and is known as the Cheeky Pokémon.",0.0,,raffel,rongourmand,ホシガリス,탐리스,貪心栗鼠,skwovet
greedent,820.0,./gifs/clear/greedent.gif,./gifs/blacked/greedent.gif,"Greedent is the 25th Pokémon in the Galar Pokédex. It is a Normal-type, and is known as the Greedy Pokémon.",0.0,,schlaraffel,rongrigou,ヨクバリス,요씽리스,藏飽栗鼠,greedent
rookidee,821.0,./gifs/clear/rookidee.gif,./gifs/blacked/rookidee.gif,"Rookidee is the 21st Pokémon in the Galar Pokédex. It is a Flying-type, and is known as the Tiny Bird Pokémon.",0.0,,meikro,minisange,ココガラ,파라꼬,稚山雀,rookidee
corvisquire,822.0,./gifs/clear/corvisquire.gif,./gifs/blacked/corvisquire.gif,"Corvisquire is the 22nd Pokémon in the Galar Pokédex. It is a Flying-type, and is known as the Raven Pokémon.",0.0,,kranoviz,bleuseille,アオガラス,파크로우,藍鴉,corvisquire
corviknight,823.0,./gifs/clear/corviknight.gif,./gifs/blacked/corviknight.gif,"Corviknight is the 23rd Pokémon in the Galar Pokédex. It is a Flying/Steel-type, and is known as the Raven Pokémon.",0.0,,krarmor,corvaillus,アーマーガア,아머까오,鋼鎧鴉,corviknight
blipbug,824.0,./gifs/clear/blipbug.gif,./gifs/blacked/blipbug.gif,"Blipbug is the 10th Pokémon in the Galar Pokédex. It is a Bug-type, and is known as the Larva Pokémon.",0.0,,sensect,larvadar,サッチムシ,두루지벌레,索偵蟲,blipbug
dottler,825.0,./gifs/clear/dottler.gif,./gifs/blacked/dottler.gif,"Dottler is the 11th Pokémon in the Galar Pokédex. It is a Bug/Psychic-type, and is known as the Radome Pokémon.",0.0,,keradar,coléodôme,レドームシ,레돔벌레,天罩蟲,dottler
orbeetle,826.0,./gifs/clear/orbeetle.gif,./gifs/blacked/orbeetle.gif,"Orbeetle is the 12th Pokémon in the Galar Pokédex. It is a Bug/Psychic-type, and is known as the Seven Spot Pokémon.",0.0,,maritellit,astronelle,イオルブ,이올브,以歐路普,orbeetle
nickit,827.0,./gifs/clear/nickit.gif,./gifs/blacked/nickit.gif,"Nickit is the 29th Pokémon in the Galar Pokédex. It is a Dark-type, and is known as the Fox Pokémon.",0.0,,kleptifux,goupilou,クスネ,훔처우,偷兒狐,nickit
thievul,828.0,./gifs/clear/thievul.gif,./gifs/blacked/thievul.gif,"Thievul is the 30th Pokémon in the Galar Pokédex. It is a Dark-type, and is known as the Fox Pokémon.",0.0,,gaunux,roublenard,フォクスライ,폭슬라이,狐大盜,thievul
gossifleur,829.0,./gifs/clear/gossifleur.gif,./gifs/blacked/gossifleur.gif,"Gossifleur is the 126th Pokémon in the Galar Pokédex. It is a Grass-type, and is known as the Flowering Pokémon.",0.0,,cottini,tournicoton,ヒメンカ,꼬모카,幼棉棉,gossifleur
eldegoss,830.0,./gifs/clear/eldegoss.gif,./gifs/blacked/eldegoss.gif,"Eldegoss is the 127th Pokémon in the Galar Pokédex. It is a Grass-type, and is known as the Cotton Bloom Pokémon.",0.0,,cottomi,blancoton,ワタシラガ,백솜모카,白蓬蓬,eldegoss
wooloo,831.0,./gifs/clear/wooloo.gif,./gifs/blacked/wooloo.gif,"Wooloo is the 34th Pokémon in the Galar Pokédex. It is a Normal-type, and is known as the Sheep Pokémon.",0.0,,wolly,moumouton,ウールー,우르,毛辮羊,wooloo
dubwool,832.0,./gifs/clear/dubwool.gif,./gifs/blacked/dubwool.gif,"Dubwool is the 35th Pokémon in the Galar Pokédex. It is a Normal-type, and is known as the Sheep Pokémon.",0.0,,zwollock,moumouflon,バイウールー,배우르,毛毛角羊,dubwool
chewtle,833.0,./gifs/clear/chewtle.gif,./gifs/blacked/chewtle.gif,"Chewtle is the 42nd Pokémon in the Galar Pokédex. It is a Water-type, and is known as the Snapping Pokémon.",0.0,,kamehaps,khélocrok,カムカメ,깨물부기,咬咬龜,chewtle
drednaw,834.0,./gifs/clear/drednaw.gif,./gifs/blacked/drednaw.gif,"Drednaw is the 43rd Pokémon in the Galar Pokédex. It is a Water/Rock-type, and is known as the Bite Pokémon.",0.0,,kamalm,torgamord,カジリガメ,갈가부기,暴噬龜,drednaw
boltund,836.0,./gifs/clear/boltund.gif,./gifs/blacked/boltund.gif,"Boltund is the 47th Pokémon in the Galar Pokédex. It is an Electric-type, and is known as the Dog Pokémon.",0.0,,bellektro,fulgudog,パルスワン,펄스멍,逐電犬,boltund
rolycoly,837.0,./gifs/clear/rolycoly.gif,./gifs/blacked/rolycoly.gif,"Rolycoly is the 161st Pokémon in the Galar Pokédex. It is a Rock-type, and is known as the Coal Pokémon.",0.0,,klonkett,charbi,タンドン,탄동,小炭仔,rolycoly
carkol,838.0,./gifs/clear/carkol.gif,./gifs/blacked/carkol.gif,"Carkol is the 162nd Pokémon in the Galar Pokédex. It is a Rock/Fire-type, and is known as the Coal Pokémon.",0.0,,wagong,wagomine,トロッゴン,탄차곤,大炭車,carkol
coalossal,839.0,./gifs/clear/coalossal.gif,./gifs/blacked/coalossal.gif,"Coalossal is the 163rd Pokémon in the Galar Pokédex. It is a Rock/Fire-type, and is known as the Coal Pokémon.",0.0,,montecarbo,monthracite,セキタンザン,석탄산,巨炭山,coalossal
applin,840.0,./gifs/clear/applin.gif,./gifs/blacked/applin.gif,"Applin is the 205th Pokémon in the Galar Pokédex. It is a Grass/Dragon-type, and is known as the Apple Core Pokémon.",0.0,,knapfel,verpom,カジッチュ,과사삭벌레,啃果蟲,applin
flapple,841.0,./gifs/clear/flapple.gif,./gifs/blacked/flapple.gif,"Flapple is the 206th Pokémon in the Galar Pokédex. It is a Grass/Dragon-type, and is known as the Apple Wing Pokémon.",0.0,,drapfel,pomdrapi,アップリュー,애프룡,蘋裹龍,flapple
appletun,842.0,./gifs/clear/appletun.gif,./gifs/blacked/appletun.gif,"Appletun is the 207th Pokémon in the Galar Pokédex. It is a Grass/Dragon-type, and is known as the Apple Nectar Pokémon.",0.0,,schlapfel,dratatin,タルップル,단지래플,豐蜜龍,appletun
silicobra,843.0,./gifs/clear/silicobra.gif,./gifs/blacked/silicobra.gif,"Silicobra is the 312th Pokémon in the Galar Pokédex. It is a Ground-type, and is known as the Sand Snake Pokémon.",0.0,,salanga,dunaja,スナヘビ,모래뱀,沙包蛇,silicobra
sandaconda,844.0,./gifs/clear/sandaconda.gif,./gifs/blacked/sandaconda.gif,"Sandaconda is the 313th Pokémon in the Galar Pokédex. It is a Ground-type, and is known as the Sand Snake Pokémon.",0.0,,sanaconda,dunaconda,サダイジャ,사다이사,沙螺蟒,sandaconda
cramorant,845.0,./gifs/clear/cramorant.gif,./gifs/blacked/cramorant.gif,"Cramorant is the 309th Pokémon in the Galar Pokédex. It is a Flying/Water-type, and is known as the Gulp Pokémon.",0.0,,urgl,nigosier,ウッウ,윽우지,古月鳥,cramorant
arrokuda,846.0,./gifs/clear/arrokuda.gif,./gifs/blacked/arrokuda.gif,"Arrokuda is the 180th Pokémon in the Galar Pokédex. It is a Water-type, and is known as the Rush Pokémon.",0.0,,pikuda,embrochet,サシカマス,찌로꼬치,刺梭魚,arrokuda
barraskewda,847.0,./gifs/clear/barraskewda.gif,./gifs/blacked/barraskewda.gif,"Barraskewda is the 181st Pokémon in the Galar Pokédex. It is a Water-type, and is known as the Skewer Pokémon.",0.0,,barrakiefa,hastacuda,カマスジョー,꼬치조,戽斗尖梭,barraskewda
toxel,848.0,./gifs/clear/toxel.gif,./gifs/blacked/toxel.gif,"Toxel is the 311th Pokémon in the Galar Pokédex. It is a Electric/Poison-type, and is known as the Baby Pokémon.",0.0,,toxel,toxizap,エレズン,일레즌,毒電嬰,toxel
toxtricity-amped-form,,,,,,,,,,,,
toxtricity-low-key-form,,,,,,,,,,,,
sizzlipede,850.0,./gifs/clear/sizzlipede.gif,./gifs/blacked/sizzlipede.gif,"Sizzlipede is the 159th Pokémon in the Galar Pokédex. It is a Fire/Bug-type, and is known as the Radiator Pokémon.",0.0,,thermopod,grillepattes,ヤクデ,태우지네,燒火蚣,sizzlipede
centiskorch,851.0,./gifs/clear/centiskorch.gif,./gifs/blacked/centiskorch.gif,"Centiskorch is the 160th Pokémon in the Galar Pokédex. It is a Fire/Bug-type, and is known as the Radiator Pokémon.",0.0,,infernopod,scolocendre,マルヤクデ,다태우지네,焚焰蚣,centiskorch
clobbopus,852.0,./gifs/clear/clobbopus.gif,./gifs/blacked/clobbopus.gif,"Clobbopus is the 351st Pokémon in the Galar Pokédex. It is a Fighting-type, and is known as the Tantrum Pokémon.",0.0,,klopptopus,poulpaf,タタッコ,때때무노,拳拳蛸,clobbopus
grapploct,853.0,./gifs/clear/grapploct.gif,./gifs/blacked/grapploct.gif,"Grapploct is the 352nd Pokémon in the Galar Pokédex. It is a Fighting-type, and is known as the Jujitsu Pokémon.",0.0,,kaocto,krakos,オトスパス,케오퍼스,八爪武師,grapploct
sinistea,854.0,./gifs/clear/sinistea.gif,./gifs/blacked/sinistea.gif,"Sinistea is the 335th Pokémon in the Galar Pokédex. It is a Ghost-type, and is known as the Black Tea Pokémon.",0.0,,fatalitee,théffroi,ヤバチャ,데인차,來悲茶,sinistea
polteageist,855.0,./gifs/clear/polteageist.gif,./gifs/blacked/polteageist.gif,"Polteageist is the 336th Pokémon in the Galar Pokédex. It is a Ghost-type, and is known as the Black Tea Pokémon.",0.0,,mortipot,polthégeist,ポットデス,포트데스,怖思壺,polteageist
hatenna,856.0,./gifs/clear/hatenna.gif,./gifs/blacked/hatenna.gif,"Hatenna is the 241st Pokémon in the Galar Pokédex. It is a Psychic-type, and is known as the Calm Pokémon.",0.0,,brimova,bibichut,ミブリム,몸지브림,迷布莉姆,hatenna
hattrem,857.0,./gifs/clear/hattrem.gif,./gifs/blacked/hattrem.gif,"Hattrem is the 242nd Pokémon in the Galar Pokédex. It is a Psychic-type, and is known as the Serene Pokémon.",0.0,,brimano,chapotus,テブリム,손지브림,提布莉姆,hattrem
hatterene,858.0,./gifs/clear/hatterene.gif,./gifs/blacked/hatterene.gif,"Hatterene is the 243rd Pokémon in the Galar Pokédex. It is a Psychic/Fairy-type, and is known as the Silent Pokémon.",0.0,,silembrim,sorcilence,ブリムオン,브리무음,布莉姆溫,hatterene
impidimp,859.0,./gifs/clear/impidimp.gif,./gifs/blacked/impidimp.gif,"Impidimp is the 238th Pokémon in the Galar Pokédex. It is a Dark/Fairy-type, and is known as the Wily Pokémon.",0.0,,bähmon,grimalin,ベロバー,메롱꿍,搗蛋小妖,impidimp
morgrem,860.0,./gifs/clear/morgrem.gif,./gifs/blacked/morgrem.gif,"Morgrem is the 239th Pokémon in the Galar Pokédex. It is a Dark/Fairy-type, and is known as the Devious Pokémon.",0.0,,pelzebub,fourbelin,ギモー,쏘겨모,詐唬魔,morgrem
grimmsnarl,861.0,./gifs/clear/grimmsnarl.gif,./gifs/blacked/grimmsnarl.gif,"Grimmsnarl is the 240th Pokémon in the Galar Pokédex. It is a Dark/Fairy-type, and is known as the Bulk Up Pokémon.",0.0,,olangaar,angoliath,オーロンゲ,오롱털,長毛巨魔,grimmsnarl
obstagoon,862.0,./gifs/clear/obstagoon.gif,./gifs/blacked/obstagoon.gif,"Obstagoon is the 32nd Pokémon in the Galar Pokédex. It is a Dark/Normal-type, and is known as the Blocking Pokémon.",0.0,,barrikadax,ixon,タチフサグマ,가로막구리,堵攔熊,obstagoon
perrserker,863.0,./gifs/clear/perrserker.gif,./gifs/blacked/perrserker.gif,"Perrserker is the 183rd Pokémon in the Galar Pokédex. It is a Steel-type, and is known as the Viking Pokémon.",0.0,,mauzinger,berserkatt,ニャイキング,나이킹,喵頭目,perrserker
cursola,864.0,./gifs/clear/cursola.gif,./gifs/blacked/cursola.gif,"Cursola is the 237th Pokémon in the Galarian Pokédex. It is a Ghost-Type, and is known as the Coral Pokémon.",0.0,,gorgasonn,corayôme,サニゴーン,산호르곤,魔靈珊瑚,cursola
sirfetch'd,,,,,,,,,,,,
mr.-rime,,,,,,,,,,,,
runerigus,867.0,./gifs/clear/runerigus.gif,./gifs/blacked/runerigus.gif,"Runerigus is the 328th Pokémon in the Galar Pokédex. It is a Ground/Ghost-type, and it is known as the Grudge Pokémon.",0.0,,oghnatoll,tutétékri,デスバーン,데스판,死神板,runerigus
milcery,868.0,./gifs/clear/milcery.gif,./gifs/blacked/milcery.gif,"Milcery is the 185th Pokémon in the Galar Pokédex. It is a Fairy-type, and is known as the Cream Pokémon.",0.0,,hokumil,crèmy,マホミル,마빌크,小仙奶,milcery
alcremie,869.0,./gifs/clear/alcremie.gif,./gifs/blacked/alcremie.gif,"Alcremie is the 185th Pokémon in the Galar Pokédex. It is a Fairy-type, and is known as the Cream Pokémon.",0.0,,pokusan,charmilly,マホイップ,마휘핑,霜奶仙,alcremie
falinks,870.0,./gifs/clear/falinks.gif,./gifs/blacked/falinks.gif,"Falinks is the 345th Pokémon in the Galar Pokédex. It is a Fighting-type, and is known as the Formation Pokémon.",0.0,,legios,hexadron,タイレーツ,대여르,列陣兵,falinks
pincurchin,871.0,./gifs/clear/pincurchin.gif,./gifs/blacked/pincurchin.gif,"Pincurchin is the 353rd Pokémon in the Galar Pokédex. It is an Electric-type, and is known as the Sea Urchin Pokémon.",0.0,,britzigel,wattapik,バチンウニ,찌르성게,啪嚓海膽,pincurchin
snom,872.0,./gifs/clear/snom.gif,./gifs/blacked/snom.gif,"Snom is the 349th Pokémon in the Galar Pokédex. It is an Bug/Ice-type, and is known as the Worm Pokémon.",0.0,,snomnom,frissonille,ユキハミ,누니머기,雪吞蟲,snom
frosmoth,873.0,./gifs/clear/frosmoth.gif,./gifs/blacked/frosmoth.gif,"Frosmoth is the 350th Pokémon in the Galar Pokédex. It is an Bug/Ice-type, and is known as the Frost Moth Pokémon.",0.0,,mottineva,beldeneige,モスノウ,모스노우,雪絨蛾,frosmoth
stonjourner,874.0,./gifs/clear/stonjourner.gif,./gifs/blacked/stonjourner.gif,"Stonjourner is the 369th Pokémon in the Galar Pokédex. It is an Rock-type, and is known as the Big Rock Pokémon.",0.0,,humanolith,dolman,イシヘンジン,돌헨진,巨石丁,stonjourner
eiscue,875.0,./gifs/clear/eiscue.gif,./gifs/blacked/eiscue.gif,: Eiscue is an Ice type Pokémon introduced in Generation 8. This Pokemon keeps its heat-sensitive head cool with ice.,0.0,,kubuin,bekaglaçon,コオリッポ,빙큐보,冰砌鵝,eiscue
eiscue-noice-face,,,,,,,,,,,,
indeedee,876.0,./gifs/clear/indeedee.gif,./gifs/blacked/indeedee.gif,Indeedee is a Psychic/Normal type Pokémon introduced in Generation 8. It is known as the Emotion Pokémon.,0.0,,servol,wimessir,イエッサン,에써르,愛管侍,indeedee
morpeko,877.0,./gifs/clear/morpeko.gif,./gifs/blacked/morpeko.gif,"Morpeko is a new Pokémon appearing in the upcoming titles Pokémon Sword and Shield. It is an Electric/Dark-type, and is known as the Two-Sided Pokémon.",0.0,,morpeko,morpeko,モルペコ,모르페코,莫魯貝可,morpeko
cufant,878.0,./gifs/clear/cufant.gif,./gifs/blacked/cufant.gif,"Cufant is a Steel type Pokémon introduced in Generation 8. It’s very strong, being able to carry loads of over five tons without any problem at all.",0.0,,kupfanti,charibari,ゾウドウ,끼리동,銅象,cufant
copperajah,879.0,./gifs/clear/copperajah.gif,./gifs/blacked/copperajah.gif,Copperajah is a Steel type Pokémon introduced in Generation 8. It is a steel type Pokémon.,0.0,,patinaraja,pachyradjah,ダイオウドウ,대왕끼리동,大王銅象,copperajah
dracozolt,880.0,./gifs/clear/dracozolt.gif,./gifs/blacked/dracozolt.gif,Dracozolt is an Electric/Dragon type Pokémon introduced in Generation 8. The powerful muscles in its tail generate its electricity.,0.0,,lectragon,galvagon,パッチラゴン,파치래곤,雷鳥龍,dracozolt
arctozolt,881.0,./gifs/clear/arctozolt.gif,./gifs/blacked/arctozolt.gif,Arctozolt is an Electric/Ice type Pokémon introduced in Generation 8. The shaking of its freezing upper half is what generates its electricity.,0.0,,lecryodon,galvagla,パッチルドン,파치르돈,雷鳥海獸,arctozolt
dracovish,882.0,./gifs/clear/dracovish.gif,./gifs/blacked/dracovish.gif,Dracovish is a Water/Dragon type Pokémon introduced in Generation 8. It is known as the Fossil Pokémon.,0.0,,pescragon,hydragon,ウオノラゴン,어래곤,鰓魚龍,dracovish
arctovish,883.0,./gifs/clear/arctovish.gif,./gifs/blacked/arctovish.gif,Arctovish is a Water/Ice type Pokémon introduced in Generation 8. It is known as the Fossil Pokémon.,0.0,,pescryodon,hydragla,ウオチルドン,어치르돈,鰓魚海獸,arctovish
duraludon,884.0,./gifs/clear/duraludon.gif,./gifs/blacked/duraludon.gif,"Duraludon is a new Pokémon appearing in the upcoming titles Pokémon Sword and Shield. It is a Steel/Dragon-type, and is known as the Alloy Pokémon.",0.0,,duraludon,duralugon,ジュラルドン,두랄루돈,鋁鋼龍,duraludon
dreepy,885.0,./gifs/clear/dreepy.gif,./gifs/blacked/dreepy.gif,"Dreepy is a Dragon/Ghost type Pokémon introduced in Generation 8. If this weak Pokémon is by itself, a mere child could defeat it.",0.0,,grolldra,fantyrm,ドラメシヤ,드라꼰,多龍梅西亞,dreepy
drakloak,886.0,./gifs/clear/drakloak.gif,./gifs/blacked/drakloak.gif,Drakloak is a Dragon/Ghost type Pokémon introduced in Generation 8. It’s capable of flying faster than 120 mph.,0.0,,phandra,dispareptil,ドロンチ,드래런치,多龍奇,drakloak
dragapult,887.0,./gifs/clear/dragapult.gif,./gifs/blacked/dragapult.gif,"Dragapult is a Dragon/Ghost type Pokémon introduced in Generation 8. Once a fight starts, it launches the Dreepy like supersonic missiles.",0.0,,katapuldra,lanssorien,ドラパルト,드래펄트,多龍巴魯托,dragapult
zacian,888.0,./gifs/clear/zacian.gif,./gifs/blacked/zacian.gif,Zacian is the 888th pokemon that is a fairy legendary type introduced in Generation VIII. It is known as the Crowned Sword Pokémon.,0.0,,zacian,zacian,ザシアン,자시안,蒼響,zacian
zacian-crowned-sword,,,,,,,,,,,,
zamazenta,889.0,./gifs/clear/zamazenta.gif,./gifs/blacked/zamazenta.gif,Zamazenta is the 889th pokemon that is a fighting legendary type pokemon  introduced in Generation VIII. It is known as the Crowned Shield Pokémon.,0.0,,zamazenta,zamazenta,ザマゼンタ,자마젠타,藏瑪然特,zamazenta
zamazenta-crowned-shield,,,,,,,,,,,,
eternatus,890.0,./gifs/clear/eternatus.gif,./gifs/blacked/eternatus.gif,"Eternatus is a Poison/Dragon-type Legendary Pokémon introduced in Generation VIII. It was inside a meteorite that fell 20,000 years ago. There seems to be a connection between this Pokémon and the Dynamax phenomenon. The core on its chest absorbs energy emanating from the lands of the Galar region. This energy is what allows Eternatus to stay active.",0.0,,endynalos,éthernatos,ムゲンダイナ,무한다이노,無極汰那,eternatus
eternamax-eternatus,,,,,,,,,,,,
kubfu,891.0,./gifs/clear/kubfu.gif,./gifs/blacked/kubfu.gif,Kubfu is a Fighting type Pokémon introduced in Generation 8. The moves it masters will determine which form it takes when it evolves.,0.0,,dakuma,wushours,ダクマ,치고마,熊徒弟,kubfu
urshifu-single-strike-style,,,,,,,,,,,,
urshifu-rapid-strike-style,,,,,,,,,,,,
zarude,893.0,./gifs/clear/zarude.gif,./gifs/blacked/zarude.gif,"Zarude is the 350th pokemon that is dual-type Dark/Grass Mythical Pokémon introduced in Generation VIII. While it is not known to evolve into or from any other Pokémon, Zarude has an alternate form called Dada.",0.0,,zarude,zarude,ザルード,자루도,薩戮德,zarude
regieleki,894.0,,,,0.0,,regieleki,regieleki,レジエレキ,레지에레키,雷吉艾勒奇,regieleki
regidrago,895.0,,,,0.0,,regidrago,regidrago,レジドラゴ,레지드래고,雷吉鐸拉戈,regidrago
glastrier,896.0,,,,0.0,,polaross,blizzeval,ブリザポス,블리자포스,雪暴馬,glastrier
spectrier,897.0,,,,0.0,,phantoross,spectreval,レイスポス,레이스포스,靈幽馬,spectrier
calyrex,898.0,,,,0.0,,coronospa,sylveroy,バドレックス,버드렉스,蕾冠王,calyrex
ice-rider-calyrex,,,,,,,,,,,,
shadow-rider-calyrex,,,,,,,,,,,,
wyrdeer,899.0,,,,0.0,,damythir,cerbyllin,アヤシシ,신비록,詭角鹿,wyrdeer
kleavor,900.0,,,,0.0,,axantor,hachécateur,バサギリ,사마자르,劈斧螳螂,kleavor
ursaluna,901.0,,,,0.0,,ursaluna,ursaking,ガチグマ,다투곰,月月熊,ursaluna
appletun-gigantamax,,./gifs/clear/appletun-gigantamax.gif,./gifs/blacked/appletun-gigantamax.gif,"Gigantamax Appletun is a grass/dragon-type introduced in Generation VIII. Flapple and Appletun share a Gigantamax form. Due to Gigantamax energy, this Pokémon’s nectar has thickened. The increased viscosity lets the nectar absorb more damage than before. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,appletun-gigantamax,appletun-gigantamax,appletun-gigantamax,appletun-gigantamax,appletun-gigantamax,appletun gigantamax
blastoise-gigantamax,,./gifs/clear/blastoise-gigantamax.gif,./gifs/blacked/blastoise-gigantamax.gif,"Gigantamax Blastoise is a Water-type Pokémon. It has a Mega Evolution and a Gigantamax form. The main cannon on the center of Blastoise’s shell is staggeringly powerful. Legend says this cannon has blasted holes into mountains. Water fired from this Pokémon’s central main cannon has enough power to blast a hole into a mountain. It’s not very good at precision shooting. When attacking, it just fires its 31 cannons over and over and over. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,blastoise-gigantamax,blastoise-gigantamax,blastoise-gigantamax,blastoise-gigantamax,blastoise-gigantamax,blastoise gigantamax
centiskorch-gigantamax,,./gifs/clear/centiskorch-gigantamax.gif,./gifs/blacked/centiskorch-gigantamax.gif,"Gigantamax Centiskorch is a Fire/Bug-type Pokémon. Gigantamax energy has evoked a rise in its body temperature, now reaching over 1,800 degrees Fahrenheit. Its heat waves incinerate its enemies.The heat that comes off a Gigantamax Centiskorch may destabilize air currents. Sometimes it can even cause storms. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,centiskorch-gigantamax,centiskorch-gigantamax,centiskorch-gigantamax,centiskorch-gigantamax,centiskorch-gigantamax,centiskorch gigantamax
charizard-gigantamax,,./gifs/clear/charizard-gigantamax.gif,./gifs/blacked/charizard-gigantamax.gif,"Gigantamax Charizard is a Fire/Flying-type Pokémon. This colossal, flame-winged figure of a Charizard was brought about by Gigantamax energy. The flame inside its body burns hotter than 3,600 degrees Fahrenheit. When Charizard roars, that temperature climbs even higher. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,charizard-gigantamax,charizard-gigantamax,charizard-gigantamax,charizard-gigantamax,charizard-gigantamax,charizard gigantamax
coalossal-gigantamax,,./gifs/clear/coalossal-gigantamax.gif,./gifs/blacked/coalossal-gigantamax.gif,"Gigantamax Coalossal is a rock/fire-type Pokémon. Its body is a colossal stove. With Gigantamax energy stoking the fire, this Pokémon’s flame burns hotter than 3,600 degrees Fahrenheit. When Galar was hit by a harsh cold wave, this Pokémon served as a giant heating stove and saved many lives. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,coalossal-gigantamax,coalossal-gigantamax,coalossal-gigantamax,coalossal-gigantamax,coalossal-gigantamax,coalossal gigantamax
copperajah-gigantamax,,./gifs/clear/copperajah-gigantamax.gif,./gifs/blacked/copperajah-gigantamax.gif,": Gigantamax Copperajah is a steel-type Pokémon. Once it has Gigantamaxed, its massive nose can utterly demolish large structures with a single smashing blow. So much power is packed within its trunk that if it were to unleash that power, the resulting blast could level mountains and change the landscape. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,copperajah-gigantamax,copperajah-gigantamax,copperajah-gigantamax,copperajah-gigantamax,copperajah-gigantamax,copperajah gigantamax
duraludon-gigantamax,,./gifs/clear/duraludon-gigantamax.gif,./gifs/blacked/duraludon-gigantamax.gif,"Gigantamax Duraludon is a Steel/Dragon-type Pokémon. It’s grown to resemble a skyscraper. Parts of its towering body glow due to a profusion of energy. The hardness of its cells is exceptional, even among Steel types. It also has a body structure that’s resistant to earthquakes. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,duraludon-gigantamax,duraludon-gigantamax,duraludon-gigantamax,duraludon-gigantamax,duraludon-gigantamax,duraludon gigantamax
flapple-gigantamax,,./gifs/clear/flapple-gigantamax.gif,./gifs/blacked/flapple-gigantamax.gif,"Gigantamax Flapple is a grass/dragon-type Pokémon. Under the influence of Gigantamax energy, it produces much more sweet nectar, and its shape has changed to resemble a giant apple. If it stretches its neck, the strong aroma of its nectar pours out. The scent is so sickeningly sweet that one whiff makes other Pokémon faint. Only certain Pokémon can Gigantamax. In addition to changing the Pokémon’s size, it changes its appearance as well. It works similarly to Mega Evolution.",0.0,gmax,flapple-gigantamax,flapple-gigantamax,flapple-gigantamax,flapple-gigantamax,flapple-gigantamax,flapple gigantamax
